# OpenSignals Text File Format
# {"00:21:08:35:17:ED":{"sensor":["RAW","RAW"],"device name":"00:21:08:35:17:ED","column":["nSeq","I1","I2","O1","O2","A2","A6"],"sync interval":2,"time":"17:28:23","comments":"","device connection":"BTH00:21:08:35:17:ED","channels":[2,6],"date":"2024-06-17","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2","A6"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
8	0	0	0	0	514	1
9	0	0	0	0	515	1
10	0	0	0	0	515	1
11	0	0	0	0	516	1
12	0	0	0	0	518	1
13	0	0	0	0	517	1
14	0	0	0	0	518	1
15	0	0	0	0	521	1
0	0	0	0	0	523	1
1	0	0	0	0	527	1
2	0	0	0	0	534	1
3	0	0	0	0	539	1
4	0	0	0	0	541	1
5	0	0	0	0	539	1
6	0	0	0	0	532	1
7	0	0	0	0	528	1
8	0	0	0	0	528	1
9	0	0	0	0	529	1
10	0	0	0	0	526	1
11	0	0	0	0	524	1
12	0	0	0	0	523	1
13	0	0	0	0	524	1
14	0	0	0	0	526	1
15	0	0	0	0	528	1
0	0	0	0	0	528	1
1	0	0	0	0	529	1
2	0	0	0	0	529	1
3	0	0	0	0	530	1
4	0	0	0	0	528	1
5	0	0	0	0	525	1
6	0	0	0	0	523	1
7	0	0	0	0	524	1
8	0	0	0	0	525	1
9	0	0	0	0	528	1
10	0	0	0	0	529	1
11	0	0	0	0	527	1
12	0	0	0	0	524	1
13	0	0	0	0	524	1
14	0	0	0	0	526	1
15	0	0	0	0	527	1
0	0	0	0	0	527	1
1	0	0	0	0	528	1
2	0	0	0	0	529	1
3	0	0	0	0	528	1
4	0	0	0	0	527	1
5	0	0	0	0	525	1
6	0	0	0	0	523	1
7	0	0	0	0	521	1
8	0	0	0	0	524	1
9	0	0	0	0	525	1
10	0	0	0	0	528	1
11	0	0	0	0	532	1
12	0	0	0	0	528	1
13	0	0	0	0	518	1
14	0	0	0	0	510	1
15	0	0	0	0	505	1
0	0	0	0	0	502	1
1	0	0	0	0	503	1
2	0	0	0	0	505	1
3	0	0	0	0	503	1
4	0	0	0	0	496	1
5	0	0	0	0	491	1
6	0	0	0	0	488	1
7	0	0	0	0	487	1
8	0	0	0	0	487	1
9	0	0	0	0	490	1
10	0	0	0	0	496	1
11	0	0	0	0	500	1
12	0	0	0	0	503	1
13	0	0	0	0	501	1
14	0	0	0	0	499	1
15	0	0	0	0	496	1
0	0	0	0	0	497	1
1	0	0	0	0	499	1
2	0	0	0	0	502	1
3	0	0	0	0	509	1
4	0	0	0	0	521	1
5	0	0	0	0	536	1
6	0	0	0	0	555	1
7	0	0	0	0	567	1
8	0	0	0	0	575	1
9	0	0	0	0	580	1
10	0	0	0	0	583	2
11	0	0	0	0	588	1
12	0	0	0	0	590	1
13	0	0	0	0	583	1
14	0	0	0	0	575	1
15	0	0	0	0	571	1
0	0	0	0	0	570	1
1	0	0	0	0	570	1
2	0	0	0	0	570	1
3	0	0	0	0	566	1
4	0	0	0	0	563	1
5	0	0	0	0	557	1
6	0	0	0	0	552	1
7	0	0	0	0	551	1
8	0	0	0	0	556	1
9	0	0	0	0	558	1
10	0	0	0	0	560	1
11	0	0	0	0	566	1
12	0	0	0	0	577	1
13	0	0	0	0	593	1
14	0	0	0	0	608	1
15	0	0	0	0	623	1
0	0	0	0	0	636	1
1	0	0	0	0	645	1
2	0	0	0	0	648	2
3	0	0	0	0	649	2
4	0	0	0	0	647	2
5	0	0	0	0	640	1
6	0	0	0	0	632	1
7	0	0	0	0	627	1
8	0	0	0	0	623	1
9	0	0	0	0	618	1
10	0	0	0	0	620	2
11	0	0	0	0	622	1
12	0	0	0	0	630	2
13	0	0	0	0	640	2
14	0	0	0	0	653	2
15	0	0	0	0	656	2
0	0	0	0	0	654	2
1	0	0	0	0	652	2
2	0	0	0	0	641	2
3	0	0	0	0	628	2
4	0	0	0	0	619	1
5	0	0	0	0	611	1
6	0	0	0	0	603	1
7	0	0	0	0	593	1
8	0	0	0	0	586	1
9	0	0	0	0	579	1
10	0	0	0	0	576	1
11	0	0	0	0	576	1
12	0	0	0	0	576	1
13	0	0	0	0	577	1
14	0	0	0	0	584	1
15	0	0	0	0	592	1
0	0	0	0	0	597	1
1	0	0	0	0	597	1
2	0	0	0	0	595	2
3	0	0	0	0	596	1
4	0	0	0	0	594	1
5	0	0	0	0	593	1
6	0	0	0	0	588	1
7	0	0	0	0	583	1
8	0	0	0	0	579	1
9	0	0	0	0	576	1
10	0	0	0	0	574	1
11	0	0	0	0	569	1
12	0	0	0	0	562	1
13	0	0	0	0	560	1
14	0	0	0	0	560	1
15	0	0	0	0	556	1
0	0	0	0	0	548	1
1	0	0	0	0	536	1
2	0	0	0	0	525	1
3	0	0	0	0	516	1
4	0	0	0	0	513	1
5	0	0	0	0	512	1
6	0	0	0	0	513	1
7	0	0	0	0	514	1
8	0	0	0	0	515	1
9	0	0	0	0	515	1
10	0	0	0	0	514	1
11	0	0	0	0	513	1
12	0	0	0	0	511	1
13	0	0	0	0	509	1
14	0	0	0	0	507	1
15	0	0	0	0	502	1
0	0	0	0	0	498	1
1	0	0	0	0	498	1
2	0	0	0	0	502	1
3	0	0	0	0	511	1
4	0	0	0	0	516	1
5	0	0	0	0	519	1
6	0	0	0	0	519	1
7	0	0	0	0	518	1
8	0	0	0	0	517	1
9	0	0	0	0	515	1
10	0	0	0	0	510	1
11	0	0	0	0	507	1
12	0	0	0	0	502	1
13	0	0	0	0	491	1
14	0	0	0	0	479	1
15	0	0	0	0	470	1
0	0	0	0	0	458	0
1	0	0	0	0	449	0
2	0	0	0	0	444	1
3	0	0	0	0	441	0
4	0	0	0	0	441	1
5	0	0	0	0	441	0
6	0	0	0	0	442	0
7	0	0	0	0	448	0
8	0	0	0	0	458	0
9	0	0	0	0	470	1
10	0	0	0	0	483	1
